nct_id,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04329923_3,0,42900762,Cytochrome P450 Inducers,Drug,0,4100358134,3295,3347,cytochrome P450 enzyme-inducing anticonvulsant drugs,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04334967,0,43532299,dabrafenib,Drug,0,4100365634,1189,1199,dabrafenib,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,43532299,dabrafenib,Drug,0,4100375334,2045,2055,Dabrafenib,"",0,"",-99999,99999,1
NCT04334967,0,35200803,dacomitinib,Drug,0,4100365634,1201,1212,dacomitinib,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,35200803,dacomitinib,Drug,0,4100375334,2057,2068,Dacomitinib,"",0,"",-99999,99999,1
NCT04350593,0,44785829,dapagliflozin,Drug,0,4100392734,1363,1376,dapagliflozin,within 4 weeks prior to screening,28,"",-99999,99999,1
NCT04334967,0,1711759,Dapsone,Drug,0,4100365634,1214,1221,dapsone,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04334967,0,1711759,Dapsone,Drug,0,4100365834,999,1006,dapsone,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,1711759,Dapsone,Drug,0,4100375334,2070,2088,Dapsone (Systemic),"",0,"",-99999,99999,1
NCT04311177,0,40224806,1 ML medroxyprogesterone acetate 150 MG/ML Injection [Depo-Provera],Drug,0,4100342134,716,728,Depo-Provera,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1
NCT04329832,0,1326303,Digoxin,Drug,0,4100354934,584,593,digitalis,Concomitant,0,"",-99999,99999,1
NCT04334382,0,1326303,Digoxin,Drug,0,4100364934,804,813,digitalis,Concomitant,0,"",-99999,99999,1
NCT04342169,0,1326303,Digoxin,Drug,0,4100377534,689,698,digitalis,"",0,"",-99999,99999,1
NCT04308668,0,1326303,Digoxin,Drug,0,4100341434,724,731,Digitek,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04308668,0,1326303,Digoxin,Drug,0,4100341434,717,722,Digox,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04328961,0,1326303,Digoxin,Drug,0,,1263,1270,digoxin,within 30 days preceding the first dose of the study drugs,30,"",-99999,99999,1
NCT04333225,0,1326303,Digoxin,Drug,0,,1565,1572,Digoxin,during Screening,0,"",-99999,99999,1
NCT04334967,0,1326303,Digoxin,Drug,0,4100365834,947,954,digoxin,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04334967,0,1326303,Digoxin,Drug,0,4100365634,1234,1241,digoxin,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04334967,0,1326303,Digoxin,Drug,0,4100365634,1366,1373,digoxin,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,1326303,Digoxin,Drug,0,,2090,2097,Digoxin,history of,0,"",-99999,99999,1
NCT04336410,0,21603932,Antiinflammatory and Antirheumatic Products,Drug,0,4100369034,1801,1848,disease-modifying doses of anti-rheumatic drugs,Prior history of,0,"",-99999,99999,1
NCT04341441,0,21601461,DIURETICS,Drug,0,,1823,1839,diuretic therapy,history of,0,"",-99999,99999,1
NCT04332991,0,1362979,dofetilide,Drug,0,4100362034,1385,1395,dofetilide,Receipt in the 12 hours prior to enrollment,0,No,-99999,99999,1
NCT04283461,0,2718656,Unclassified biologics,Drug,0,4100338334,6491,6495,drug,13 months after the first vaccination,390,"",-99999,99999,1
NCT04328012_1,0,44815418,Cytochrome P450 3A Inhibitors,Drug,0,,1134,1165,drugs due to CYP3A interactions,within 1 month,30,"",-99999,99999,1
NCT04328012_2,0,44815418,Cytochrome P450 3A Inhibitors,Drug,0,,1829,1860,drugs due to CYP3A interactions,History of,0,"",-99999,99999,1
NCT04328012_3,0,44815418,Cytochrome P450 3A Inhibitors,Drug,0,,2516,2547,drugs due to CYP3A interactions,within the prior week,7,"",-99999,99999,1
NCT04350593,0,793293,ertugliflozin,Drug,0,4100392734,1408,1421,ertugliflozin,within 4 weeks prior to screening,28,"",-99999,99999,1
NCT04346628,0,32765,Favipiravir,Drug,0,,936,947,favipiravir,Previously,10000,"",-99999,99999,1
NCT04334967,0,21604858,tinidazole,Drug,0,4100365634,1257,1269,fexinidazole,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04308668,0,1354860,Flecainide,Drug,0,4100341434,651,661,flecainide,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04328467,0,1354860,Flecainide,Drug,0,4100353734,880,890,flecainide,Current,10000,"",-99999,99999,1
NCT04329832,0,1354860,Flecainide,Drug,0,4100354934,595,605,flecainide,Concomitant,0,"",-99999,99999,1
NCT04334382,0,1354860,Flecainide,Drug,0,,815,825,flecainide,History of,0,"",-99999,99999,1
NCT04334967,0,1354860,Flecainide,Drug,0,4100365634,1271,1281,flecainide,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04334967,0,1354860,Flecainide,Drug,0,4100365834,968,978,flecainide,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04342169,0,1354860,Flecainide,Drug,0,4100377534,700,710,flecainide,"",0,"",-99999,99999,1
NCT04334967,0,21603564,fusidic acid,Drug,0,4100365634,1283,1295,fusidic acid,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,21603564,fusidic acid,Drug,0,4100375334,2113,2136,Fusidic Acid (Systemic),"",0,"",-99999,99999,1
NCT04345614,0,21603283,Glucocorticoids,Drug,0,4100384234,2494,2509,Glucocorticoids,at the time of consent,10000,"",-99999,99999,1
NCT04328012_2,0,21601143,gelatin agents,Drug,0,,1721,1739,hepatotoxic agents,History of,0,"",-99999,99999,1
NCT04331795_A,0,36216122,Acetaminophen / Hydrocodone Pill,Drug,0,4100359934,2882,2907,hydrocodone/acetaminophen,"",0,"",-99999,99999,1
NCT04331795_B,0,36216122,Acetaminophen / Hydrocodone Pill,Drug,0,4100360634,1952,1977,hydrocodone/acetaminophen,Concurrent,0,"",-99999,99999,1
NCT04308668,0,1777087,Hydroxychloroquine,Drug,0,,607,625,hydroxychloroquine,Current,10000,"",-99999,99999,1
NCT04318444,0,1777087,Hydroxychloroquine,Drug,0,,901,919,hydroxychloroquine,Current,10000,"",-99999,99999,1
NCT04328012_2,0,1777087,Hydroxychloroquine,Drug,0,4100351834,1299,1317,hydroxychloroquine,within 1 month,30,"",-99999,99999,1
NCT04328467,0,1777087,Hydroxychloroquine,Drug,0,4100353734,823,841,hydroxychloroquine,Current,10000,"",-99999,99999,1
NCT04332991,0,1777087,Hydroxychloroquine,Drug,0,4100362234,1454,1472,hydroxychloroquine,in the 10 days prior to enrollment,10,"",-99999,99999,1
NCT04333654,0,1777087,Hydroxychloroquine,Drug,0,,417,435,Hydroxychloroquine,Concurrent,0,"",-99999,99999,1
NCT04333732,0,1777087,Hydroxychloroquine,Drug,0,4100364034,800,818,hydroxychloroquine,within three months of study enrolment,90,"",-99999,99999,1
NCT04334382,0,1777087,Hydroxychloroquine,Drug,0,,235,253,hydroxychloroquine,History of,0,"",-99999,99999,1
NCT04335552,0,1777087,Hydroxychloroquine,Drug,0,,1076,1094,hydroxychloroquine,within 48 hours of enrollment,2,"",-99999,99999,1
NCT04342169,0,1777087,Hydroxychloroquine,Drug,0,4100377034,204,222,hydroxychloroquine,"",0,"",-99999,99999,1
NCT04331795_A,0,1177480,Ibuprofen,Drug,0,4100359934,2806,2815,ibuprofen,"",0,"",-99999,99999,1
NCT04331795_B,0,1177480,Ibuprofen,Drug,0,4100361434,1876,1885,ibuprofen,history of,0,"",-99999,99999,1
NCT04334967,0,45776944,idelalisib,Drug,0,4100365634,1308,1318,idelalisib,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04343976,0,21603857,Interferons,Drug,0,4100380734,518,521,IFN,within 12 months before screening,365,"",-99999,99999,1
NCT04331795_A,0,45893334,Interleukin-6 Antagonists,Drug,0,4100359134,1654,1668,IL-6 inhibitor,Previous,0,"",-99999,99999,1
NCT04331795_B,0,45893334,Interleukin-6 Antagonists,Drug,0,4100360734,724,738,IL-6 inhibitor,Previous,0,"",-99999,99999,1
NCT04351620,0,778268,Imipramine,Drug,0,4100394034,2545,2555,imipramine,Current,10000,"",-99999,99999,1
NCT04337216,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,,947,970,immune-modulating drugs,within the 4 weeks,28,"",-99999,99999,1
NCT04283461,0,21601254,IMMUNOGLOBULINS,Drug,0,,7197,7211,immunoglobulin,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04283461,0,21601254,IMMUNOGLOBULINS,Drug,0,,7485,7500,immunoglobulins,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT03808922_covid19sub,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,,4249,4275,immunomodulating biologics,most recent,0,"",-99999,99999,1
NCT04343976,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,4100380734,531,571,immunomodulatory agent,within 12 months before screening,365,"",-99999,99999,1
NCT04320615,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,4100347534,673,695,immunomodulatory drugs,with the past 6 months,180,"",-99999,99999,1
NCT04341116,0,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,0,4100374634,1739,1761,immunomodulatory drugs,"",0,"",-99999,99999,1
NCT04340232,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100372534,1208,1226,immunosuppressants,concurrently,0,"",-99999,99999,1
NCT04346628,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100386134,852,870,immunosuppressants,"",0,"",-99999,99999,1
NCT04341675,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,,1010,1027,immunosuppression,"",0,"",-99999,99999,1
NCT04343976,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100380734,548,571,immunosuppressive agent,within 12 months before screening,365,"",-99999,99999,1
NCT04315298,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100344834,1463,1497,immunosuppressive antibody therapy,during the study period,0,"",-99999,99999,1
NCT04345614,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,,2535,2564,Immunosuppressive medications,for 39 months,1170,"",-99999,99999,1
NCT04345614,0,21603891,IMMUNOSUPPRESSANTS,Drug,0,4100384234,2568,2581,immunotherapy,at the time of consent,10000,"",-99999,99999,1
NCT04343755_recipient,0,19117912,Immunoglobulin G,Drug,0,,1240,1267,Infusion of immune globulin,within the previous 30 days,30,"",-99999,99999,1
NCT04341116,0,21605042,Corticosteroids,Drug,0,4100374034,899,921,inhaled corticosteroid,"",0,"",-99999,99999,1
NCT04283461,0,21605042,Corticosteroids,Drug,0,4100339234,4528,4578,inhaled corticosteroids,"",0,"",-99999,99999,1
NCT04331795_A,0,723640,Positive Inotropic Agents,Drug,0,4100359034,1575,1596,inotropic medications,Concurrent,0,"",-99999,99999,1
NCT04331795_B,0,723640,Positive Inotropic Agents,Drug,0,,645,666,inotropic medications,history of,0,"",-99999,99999,1
NCT04333225,0,21600713,Insulin and Analogues,Drug,0,4100362434,1673,1680,Insulin,"",0,"",-99999,99999,1
NCT04283461,0,21603589,interferon,Drug,0,,7213,7223,interferon,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT03808922_covid19sub,0,21603857,Interferons,Drug,0,4100333934,4282,4293,interferons,currently,10000,"",-99999,99999,1
NCT03808922_covid19sub,0,21603871,Interleukins,Drug,0,4100333934,4295,4306,interleukin,currently,10000,"",-99999,99999,1
NCT04347538,0,21605008,NASAL PREPARATIONS,Drug,0,4100388434,480,502,intranasal medications,Current,10000,"",-99999,99999,1
NCT04283461,0,21602722,Corticosteroids for Systemic Use,Drug,0,4100339234,4546,4578,intravenous (IV) corticosteroids,"",0,"",-99999,99999,1
NCT03808922_main,0,35807195,Investigational drug,Drug,0,,3168,3188,investigational drug,for >1 year,365,"",-99999,99999,1
NCT03808922_covid19sub,0,35807195,Investigational drug,Drug,0,4100333834,3926,3962,investigational treatment,"",0,"",-99999,99999,1
NCT04336410,0,35807195,Investigational drug,Drug,0,4100368734,1284,1346,investigational vaccine product for the prevention of COVID-19,"",0,"",-99999,99999,1
NCT04336410,0,35807195,Investigational drug,Drug,0,4100368734,1284,1387,investigational vaccine product for the prevention of middle east respiratory syndrome (MERS),"",0,"",-99999,99999,1
NCT04336410,0,35807195,Investigational drug,Drug,0,4100368734,1284,1431,investigational vaccine product for the prevention of severe acute respiratory syndrome (SARS),"",0,"",-99999,99999,1
NCT04349371,0,21603771,Protein kinase inhibitors,Drug,0,4100390834,471,500,Janus Kinase (JAK)-inhibitors,"",0,"",-99999,99999,1
NCT04347226,0,21603771,Protein kinase inhibitors,Drug,0,4100387134,3231,3260,Janus kinase inhibitor (JAKi),within 30 days of first dose of study treatment,30,"",-99999,99999,1
NCT04315298,0,21603771,Protein kinase inhibitors,Drug,0,4100344334,1089,1119,Janus kinase inhibitors (JAKi),in the past 30 days,30,"",-99999,99999,1
NCT04351620,0,705103,lamotrigine,Drug,0,4100394034,2451,2462,lamotrigine,Current,10000,"",-99999,99999,1
NCT04341441,0,42899476,Lanthanum,Drug,0,4100375334,2150,2159,Lanthanum,"",0,"",-99999,99999,1
NCT04333225,0,21600532,Drugs for Constipation,Drug,0,4100362434,1786,1795,laxatives,"",0,"",-99999,99999,1
NCT04283461,0,21603353,Leukotriene receptor antagonists,Drug,0,4100339234,4580,4601,leukotriene modifiers,"",0,"",-99999,99999,1
NCT04283461,0,21603252,Non-selective beta-adrenoreceptor agonists,Drug,0,4100340134,4603,4638,long acting beta agonists,"",0,"",-99999,99999,1
NCT04341116,0,21605059,Anticholinergics,Drug,0,4100374034,961,989,long-acting anticholinergics,"",0,"",-99999,99999,1
NCT04341116,0,21603252,Non-selective beta-adrenoreceptor agonists,Drug,0,4100374034,923,959,long-acting beta-adrenergic agonists,"",0,"",-99999,99999,1
NCT04333225,0,21601516,High-Ceiling Diuretics,Drug,0,4100362434,1747,1784,loop diuretics,"",0,"",-99999,99999,1
NCT04351620,0,21601516,High-Ceiling Diuretics,Drug,0,4100393834,2031,2045,loop diuretics,Current,10000,"",-99999,99999,1
NCT04328012_1,0,40128015,lopinavir / Ritonavir Oral Tablet,Drug,0,,984,1003,lopinavir/ritonavir,within 1 month,30,"",-99999,99999,1
NCT04328467,0,19048037,lumefantrine,Drug,0,,1029,1041,lumefantrine,Prior,0,"",-99999,99999,1
NCT04333732,0,19048037,lumefantrine,Drug,0,4100364134,1024,1036,lumefantrine,"",0,"",-99999,99999,1
NCT04283461,0,35802854,Drug,Drug,0,4100338334,6533,6543,medication,13 months after the first vaccination,390,"",-99999,99999,1
NCT04335123,0,9999,Medications with known interactions with losartan,Drug,0,,1111,1159,medication with known interactions with losartan,within 48 hours prior to Day 0,1,"",-99999,99999,1
NCT03808922_covid19sub,0,35802854,Drug,Drug,0,,2950,2961,medications,most recent,0,"",-99999,99999,1
NCT03808922_main,0,35802854,Drug,Drug,0,,2950,2961,medications,for >1 year,365,"",-99999,99999,1
NCT04283461,0,35802854,Drug,Drug,0,4100336634,8714,8725,medications,within 7 days prior to vaccination,7,"",-99999,99999,1
NCT04283461,0,35802854,Drug,Drug,0,4100337834,7000,7011,medications,during the preceding 6-month period prior to vaccine administration (Day 1),1,"",-99999,99999,1
NCT04328467,0,35802854,Drug,Drug,0,,958,969,medications,Prior,0,"",-99999,99999,1
NCT04328961,0,35802854,Drug,Drug,0,,942,953,medications,within 30 days preceding the first dose of the study drugs,30,"",-99999,99999,1
NCT04333225,0,9999,Drugs that are known to prolong QT interval,Drug,0,4100363334,2547,2591,medications that prolong the QT/QTc interval,concomitant,0,"",-99999,99999,1
NCT04311177,0,1500211,Medroxyprogesterone,Drug,0,4100342134,686,713,medroxyprogesterone acetate,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1
NCT04328467,0,19000498,Mefloquine,Drug,0,,1043,1053,mefloquine,Prior,0,"",-99999,99999,1
NCT04333225,0,19000498,Mefloquine,Drug,0,,1574,1584,Mefloquine,during Screening,0,"",-99999,99999,1
NCT04333732,0,19000498,Mefloquine,Drug,0,4100364134,1038,1048,mefloquine,"",0,"",-99999,99999,1
NCT04341441,0,19000498,Mefloquine,Drug,0,,2175,2185,Mefloquine,history of,0,"",-99999,99999,1
NCT04328467,0,1305058,Methotrexate,Drug,0,4100353834,1069,1081,methotrexate,Current,10000,"",-99999,99999,1
NCT04333225,0,1305058,Methotrexate,Drug,0,4100362434,1586,1598,methotrexate,"",0,"",-99999,99999,1
NCT04334967,0,1508439,Mifepristone,Drug,0,4100365634,1320,1332,mifepristone,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,1508439,Mifepristone,Drug,0,,2187,2199,Mifepristone,history of,0,"",-99999,99999,1
NCT04334967,0,1309161,Mitotane,Drug,0,,1334,1342,mitotane,Currently,10000,"",-99999,99999,1
NCT04341441,0,1309161,Mitotane,Drug,0,4100375334,2201,2209,Mitotane,"",0,"",-99999,99999,1
NCT04350593,0,21603754,Monoclonal antibodies,Drug,0,4100392534,1225,1267,monoclonal antibody therapies for COVID-19,Currently,10000,"",-99999,99999,1
NCT04337216,0,19003999,Mycophenolate mofetil,Drug,0,4100369934,2038,2065,mycophenolate mofetil (MMF),within 4 weeks,28,"",-99999,99999,1
NCT04347538,0,21601179,Salt solutions,Drug,0,4100388434,446,470,nasal saline irrigations,Current,10000,"",-99999,99999,1
NCT04333225,0,717136,Neostigmine,Drug,0,4100362434,1879,1890,neostigmine,"",0,"",-99999,99999,1
NCT04311177,0,40240083,Etonogestrel 68 MG Drug Implant [Nexplanon],Drug,0,4100342134,764,773,Nexplanon,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1
NCT04337216,0,21603754,Monoclonal antibodies,Drug,0,4100369934,1696,1734,noncell-depleting biological therapies,within 4 weeks,28,"",-99999,99999,1
NCT04351620,0,721724,Nortriptyline,Drug,0,4100394034,2515,2528,nortriptyline,Current,10000,"",-99999,99999,1
NCT04344457,0,21603638,"Antiinflammatory agents, non-steroids",Drug,0,,918,927,NSAID use,"",0,"",-99999,99999,1
NCT04335123,0,21603638,"Antiinflammatory agents, non-steroids",Drug,0,,1170,1176,NSAIDs,within 48 hours prior to Day 0,1,"",-99999,99999,1
NCT04349371,0,21603638,"Antiinflammatory agents, non-steroids",Drug,0,,313,319,NSAIDs,history of,0,"",-99999,99999,1
NCT04340232,0,21603148,Protease inhibitors,Drug,0,4100372434,1087,1102,OAT3 inhibitors,"",0,"",-99999,99999,1
NCT04283461,0,21603617,"Corticosteroids, plain",Drug,0,,7398,7440,ophthalmic steroid,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04311177,0,21602472,Hormonal Contraceptives for Systemic Use,Drug,0,4100342134,782,801,oral contraceptives,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1
NCT04283461,0,21602722,Corticosteroids for Systemic Use,Drug,0,4100339234,4537,4578,oral corticosteroids,"",0,"",-99999,99999,1
NCT04336410,0,21603283,Glucocorticoids,Drug,0,4100369034,1735,1769,oral glucocorticoids,Prior history of,0,"",-99999,99999,1
NCT04348370,0,21605200,Corticosteroids,Drug,0,4100390034,1206,1234,oral steroids,for longer than 3 months,90,"",-99999,99999,1
NCT04283461,0,35807212,OTC medication,Drug,0,,8697,8725,over-the-counter medications,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04329923_1,0,718122,oxcarbazepine,Drug,0,4100356234,3408,3421,oxcarbazepine,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_2,0,718122,oxcarbazepine,Drug,0,4100357234,3408,3421,oxcarbazepine,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_3,0,718122,oxcarbazepine,Drug,0,4100358134,3408,3421,oxcarbazepine,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04308668,0,19076396,Pacerone,Drug,0,4100341434,696,704,Pacerone,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04336410,0,21603283,Glucocorticoids,Drug,0,4100369034,1743,1769,parenteral glucocorticoids,Prior history of,0,"",-99999,99999,1
NCT04329923_1,0,734275,Phenobarbital,Drug,0,4100356234,3380,3393,Phenobarbital,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_2,0,734275,Phenobarbital,Drug,0,4100357234,3380,3393,Phenobarbital,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_3,0,734275,Phenobarbital,Drug,0,4100358134,3380,3393,Phenobarbital,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04332991,0,734275,Phenobarbital,Drug,0,4100362034,1397,1410,phenobarbital,Receipt in the 12 hours prior to enrollment,0,"",-99999,99999,1
NCT04351620,0,734275,Phenobarbital,Drug,0,4100394034,2421,2434,phenobarbital,Current,10000,"",-99999,99999,1
NCT04329923_1,0,740910,Phenytoin,Drug,0,4100356234,3354,3363,phenytoin,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_2,0,740910,Phenytoin,Drug,0,4100357234,3354,3363,phenytoin,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_3,0,740910,Phenytoin,Drug,0,4100358134,3354,3363,phenytoin,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04332991,0,740910,Phenytoin,Drug,0,4100362034,1412,1421,phenytoin,Receipt in the 12 hours prior to enrollment,0,"",-99999,99999,1
NCT04351620,0,740910,Phenytoin,Drug,0,4100394034,2410,2419,phenytoin,Current,10000,"",-99999,99999,1
NCT04333654,0,4333809,Phosphate binder,Drug,0,4100363534,762,779,phosphate binders,skin reactions,0,"",-99999,99999,1
NCT04334967,0,745790,Pimozide,Drug,0,4100365634,1344,1352,pimozide,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04341441,0,745790,Pimozide,Drug,0,,2211,2219,Pimozide,history of,0,"",-99999,99999,1
NCT04325672,0,21601254,IMMUNOGLOBULINS,Drug,0,,503,524,pooled immunoglobulin,"",0,"",-99999,99999,1
NCT04340050_recipient,0,21601254,IMMUNOGLOBULINS,Drug,0,,1479,1500,pooled immunoglobulin,in past 30 days,30,"",-99999,99999,1
NCT04335123,0,19049024,Potassium,Drug,0,4100366434,1217,1242,potassium supplementation,Current,10000,"",-99999,99999,1
NCT04351620,0,19049024,Potassium,Drug,0,4100393834,2050,2075,potassium supplementation,Current,10000,"",-99999,99999,1
NCT04333225,0,1750461,Praziquantel,Drug,0,4100362434,1614,1626,praziquantel,"",0,"",-99999,99999,1
NCT04333225,0,1750461,Praziquantel,Drug,0,4100362434,1892,1904,praziquantel,"",0,"",-99999,99999,1
NCT04283461,0,2718823,"Prescription drug, oral, chemotherapeutic, nos",Drug,0,,8681,8725,prescription medications,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04334382,0,9999,Drugs that are known to prolong QT interval,Drug,0,,730,783,prescription medications known to prolong QT interval,History of,0,"",-99999,99999,1
NCT04329923_2,0,751347,Primidone,Drug,0,4100357234,3395,3404,primidone,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04329923_3,0,751347,Primidone,Drug,0,4100358134,3395,3404,primidone,within 4 weeks of the start of the study treatment,28,"",-99999,99999,1
NCT04328467,0,1351461,Procainamide,Drug,0,4100353734,913,925,procainamide,Current,10000,"",-99999,99999,1
NCT04329832,0,1351461,Procainamide,Drug,0,,619,631,procainamide,Current,10000,"",-99999,99999,1
NCT04334382,0,1351461,Procainamide,Drug,0,4100364934,839,851,procainamide,Concomitant,0,"",-99999,99999,1
NCT04334967,0,1351461,Procainamide,Drug,0,4100365634,1375,1387,procainamide,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04334967,0,1351461,Procainamide,Drug,0,,980,992,procainamide,Currently,10000,"",-99999,99999,1
NCT04342169,0,1351461,Procainamide,Drug,0,4100377534,724,736,procainamide,"",0,"",-99999,99999,1
NCT04308668,0,1351461,Procainamide,Drug,0,4100341434,758,764,Procan,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04308668,0,1351461,Procainamide,Drug,0,4100341434,766,775,Procanbid,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04308668,0,1353256,Propafenone,Drug,0,,777,788,propafenone,Current,10000,"",-99999,99999,1
NCT04328467,0,1353256,Propafenone,Drug,0,4100353734,930,941,propafenone,Current,10000,"",-99999,99999,1
NCT04329832,0,1353256,Propafenone,Drug,0,,636,647,propafenone,Current,10000,"",-99999,99999,1
NCT04334382,0,1353256,Propafenone,Drug,0,,856,867,propafenone,History of,0,"",-99999,99999,1
NCT04334967,0,1353256,Propafenone,Drug,0,4100365634,1389,1400,propafenone,while on treatment and for 30 days following treatment discontinuation,30,"",-99999,99999,1
NCT04342169,0,1353256,Propafenone,Drug,0,4100377534,741,752,propafenone,"",0,"",-99999,99999,1
NCT04333225,0,21600095,Proton pump inhibitors,Drug,0,4100362434,1855,1877,proton pump inhibitors,"",0,"",-99999,99999,1
NCT04312997,0,1356258,Water Inhalation Solution,Drug,0,,2385,2412,PUL-042 Inhalation Solution,Previous,0,"",-99999,99999,1
NCT04333225,0,759740,Pyridostigmine,Drug,0,4100362434,1906,1920,Pyridostigmine,"",0,"",-99999,99999,1
NCT04333732,0,43009026,pyronaridine phosphate,Drug,0,4100364134,1050,1062,pyronaridine,"",0,"",-99999,99999,1
NCT04341441,0,9999,Drugs that are known to prolong QT interval,Drug,0,4100375334,2221,2241,QT-prolonging Agents,"",0,"",-99999,99999,1
NCT04283461,0,4253184,H/O: recreational drug use,Drug,0,4100337234,7791,7808,recreational drug,use within 6 months before the first vaccine administration,180,"",-99999,99999,1
NCT04333225,0,21601461,DIURETICS,Drug,0,4100362434,1767,1784,related diuretics,"",0,"",-99999,99999,1
NCT04308668,0,1353256,Propafenone,Drug,0,4100341434,790,797,Rythmal,within 4 days of symptom onset,4,"",-99999,99999,1
NCT04350593,0,1123627,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,Drug,0,4100392734,1351,1357,SGLT2i,within 4 weeks prior to screening,28,"",-99999,99999,1
NCT04350593,0,1123627,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,Drug,0,4100392734,1461,1467,SGLT2i,within 4 weeks prior to screening,28,"",-99999,99999,1
NCT04283461,0,21603252,Non-selective beta-adrenoreceptor agonists,Drug,0,4100339234,4612,4638,short acting beta agonists,"",0,"",-99999,99999,1
NCT04283461,0,35807290,Biosimilar,Drug,0,4100337834,7269,7291,similar drugs,during the preceding 6-month period prior to vaccine administration (Day 1),1,"",-99999,99999,1
NCT04342663,0,21605200,Corticosteroids,Drug,0,,884,892,steroids,Currently,10000,"",-99999,99999,1
NCT04349371,0,21605200,Corticosteroids,Drug,0,4100390834,397,405,steroids,"",0,"",-99999,99999,1
NCT04334967,0,35200286,stiripentol,Drug,0,,1402,1413,stiripentol,Currently,10000,"",-99999,99999,1
NCT04341441,0,35200286,stiripentol,Drug,0,,2243,2254,Stiripentol,history of,0,"",-99999,99999,1
NCT04283461,0,21602722,Corticosteroids for Systemic Use,Drug,0,,7106,7130,systemic corticosteroids,within 2 weeks before or after each vaccination,14,"",-99999,99999,1
NCT04308668,0,36230513,Tambocor Pill,Drug,0,4100341434,663,671,Tambocor,within 4 days of symptom onset,4,"",-99999,99999,1
