nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04373044,NCT04373044,1,0,4230167,Artificial respiration,Procedure,0,1086767942,1270,1292,Mechanical ventilation,"",0,"",-99999,99999,1,1
NCT04374279,NCT04374279,1,0,4230167,Artificial respiration,Procedure,0,,493,515,mechanical ventilation,<=3 days from enrollment,3,"",-99999,99999,1,1
NCT04374461,NCT04374461_B,2,0,4230167,Artificial respiration,Procedure,0,1086770942,569,591,mechanical ventilation,"",0,"",-99999,99999,1,1
NCT04374565,NCT04374565,1,0,4230167,Artificial respiration,Procedure,0,1086771742,833,855,mechanical ventilation,"",0,"",-99999,99999,1,1
NCT04379492,NCT04379492,1,0,4230167,Artificial respiration,Procedure,0,,721,743,Mechanical ventilation,History of,0,"",-99999,99999,1,1
NCT04355897,NCT04355897,1,0,4182536,Transfusion,Procedure,0,,360,381,multiple transfusions,"",0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4177224,Noninvasive ventilation,Procedure,0,,540,575,non-invasive mechanical ventilation,history of,0,"",-99999,99999,1,1
NCT04345614,NCT04345614,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,1919,1960,Noninvasive positive pressure ventilation,Current,10000,"",-99999,99999,1,1
NCT04347239,NCT04347239,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,1,1086721242,1009,1050,noninvasive positive pressure ventilation,"",0,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,1793,1834,noninvasive positive pressure ventilation,using the formula of Cockcroft and Gault,0,"",-99999,99999,1,1
NCT04341675,NCT04341675,1,0,4177224,Noninvasive ventilation,Procedure,0,1086707342,781,828,non-invasive ventilation,"",0,"",-99999,99999,1,1
NCT04350593,NCT04350593,1,0,4177224,Noninvasive ventilation,Procedure,0,1086726342,727,751,non-invasive ventilation,"",0,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,4177224,Noninvasive ventilation,Procedure,0,1086779042,2987,3011,non-invasive ventilation,"",0,"",-99999,99999,1,1
NCT04320511,NCT04320511,1,0,4177224,Noninvasive ventilation,Procedure,0,1086674142,361,392,non-invasive ventilator support,"",0,"",-99999,99999,1,1
NCT04347226,NCT04347226,1,0,44791414,Administration of vaccine,Procedure,0,,3944,4025,non-oncology vaccines containing live virus for prevention of infectious diseases,History of,0,"",-99999,99999,1,1
NCT04373161,NCT04373161,1,0,4140455,Home oxygen therapy,Procedure,0,,268,282,on home oxygen,"",0,"",-99999,99999,1,1
NCT04342897,NCT04342897,1,0,4208341,Solid organ transplant,Procedure,0,,563,579,organ transplant,"",0,"",-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4208341,Solid organ transplant,Procedure,0,1086717242,2286,2317,Organ transplant,"",0,"",-99999,99999,1,1
NCT04355897,NCT04355897,1,0,4208341,Solid organ transplant,Procedure,0,,336,352,organ transplant,"",0,"",-99999,99999,1,1
NCT04341675,NCT04341675,1,0,4208341,Solid organ transplant,Procedure,0,1086707442,1140,1157,organ transplants,"",0,"",-99999,99999,1,1
NCT04312997,NCT04312997,1,0,4239130,Oxygen therapy,Procedure,0,1086670442,1750,1756,oxygen,at the time of screening,10000,"",-99999,99999,1,1
NCT04340232,NCT04340232,1,0,4239130,Oxygen therapy,Procedure,0,1086704842,2159,2181,oxygen supplementation,"",0,"",-99999,99999,1,1
NCT04370782,NCT04370782,1,0,4239130,Oxygen therapy,Procedure,0,,909,931,oxygen supplementation,History of,0,"",-99999,99999,1,1
NCT04363437,NCT04363437,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,,646,686,oxygen supplementation nasal cannula,"",0,age,-99999,99999,1,1
NCT04338828,NCT04338828,1,0,4239130,Oxygen therapy,Procedure,0,,677,691,oxygen therapy,12 days prior to ED visit,12,"",-99999,99999,1,1
NCT04341116,NCT04341116,1,0,4239130,Oxygen therapy,Procedure,0,1086705742,1004,1018,oxygen therapy,"",0,"",-99999,99999,1,1
NCT04366830,NCT04366830,1,0,4239130,Oxygen therapy,Procedure,0,,1905,1919,oxygen therapy,prior to becoming ill with ARDS due to COVID-19 infection,0,"",-99999,99999,1,1
NCT04365257,NCT04365257,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,1086754442,1650,1704,oxygenation by high-flow nasal cannula,at time of enrollment,0,"",-99999,99999,1,1
NCT04365257,NCT04365257,1,0,44790731,Oxygen administration by non rebreather mask,Procedure,0,1086754442,1650,1679,oxygenation by non-rebreather,at time of enrollment,0,"",-99999,99999,1,1
NCT04317040,NCT04317040,1,0,4324124,Peritoneal dialysis,Procedure,0,,961,980,peritoneal dialysis,"",0,"",-99999,99999,1,1
NCT04334382,NCT04334382,1,0,4324124,Peritoneal dialysis,Procedure,0,1086693742,446,465,peritoneal dialysis,"",0,"",-99999,99999,1,1
NCT04342169,NCT04342169,1,0,4324124,Peritoneal dialysis,Procedure,0,1086708842,350,369,peritoneal dialysis,"",0,"",-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4324124,Peritoneal dialysis,Procedure,0,,2628,2647,Peritoneal Dialysis,Current,10000,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,4324124,Peritoneal dialysis,Procedure,0,1086778942,3169,3188,peritoneal dialysis,"",0,"",-99999,99999,1,1
NCT04278404,NCT04278404,1,0,4049372,Plasmapheresis,Procedure,0,,811,825,plasmapheresis,within the previous 24 hours,1,"",-99999,99999,1,1
NCT04357782,NCT04357782,1,0,1199045,Continuous glucose monitoring,Procedure,0,,816,848,point-of-care glucose monitoring,"",0,"",-99999,99999,1,1
NCT04355767,NCT04355767,1,0,4022152,Intravenous infusion of human immune serum globulin,Procedure,0,,443,464,pooled immunoglobulin,in the past 30 days,30,"",-99999,99999,1,1
NCT04363346,NCT04363346,1,0,37521836,Continuous positive airway pressure,Procedure,0,1086749742,1603,1635,pressure support with CPAP/BiPAP,"",0,"",-99999,99999,1,1
NCT04359836,NCT04359836,1,0,4017599,Excision of colon and rectum,Procedure,0,1086743242,406,421,proctocolectomy,"",0,"",-99999,99999,1,1
NCT04359277,NCT04359277,1,0,4163566,Renal replacement,Procedure,0,,813,840,renal replacement therapies,within the past 6 months,180,"",-99999,99999,1,1
NCT04337216,NCT04337216,1,0,37018292,Continuous renal replacement therapy,Procedure,0,,1572,1597,renal replacement therapy,within the 4 weeks,28,"",-99999,99999,1,1
NCT04341675,NCT04341675,1,0,37018292,Continuous renal replacement therapy,Procedure,0,1086707542,1454,1479,renal replacement therapy,history of,0,"",-99999,99999,1,1
NCT04350593,NCT04350593,1,0,37018292,Continuous renal replacement therapy,Procedure,0,1086726442,926,951,renal replacement therapy,"",0,"",-99999,99999,1,1
NCT04355897,NCT04355897,1,0,37018292,Continuous renal replacement therapy,Procedure,0,1086738342,226,251,renal replacement therapy,"",0,"",-99999,99999,1,1
NCT04359277,NCT04359277,1,0,37018292,Continuous renal replacement therapy,Procedure,0,,951,976,renal replacement therapy,within the past 6 months,180,"",-99999,99999,1,1
NCT04380961,NCT04380961,1,0,37018292,Continuous renal replacement therapy,Procedure,0,,3131,3156,renal replacement therapy,>24 hours at time of screening,1,"",-99999,99999,1,1
NCT04343651,NCT04343651,1,0,37018292,Continuous renal replacement therapy,Procedure,0,,2141,2172,Renal Replacement Therapy (RRT),at the time of screening,10000,"",-99999,99999,1,1
NCT04329897,NCT04329897,1,0,4084641,Revision of joint replacement,Procedure,0,,240,266,revision joint replacement,"",0,"",-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,4208341,Solid organ transplant,Procedure,0,1086687542,2316,2338,solid organ transplant,History of,0,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4208341,Solid organ transplant,Procedure,0,1086689142,1386,1408,solid organ transplant,anti-IL6R inhibitor,0,"",-99999,99999,1,1
NCT04348435,NCT04348435,1,0,37310274,2019 coronavirus vaccine not available,Procedure,0,1086724042,2756,2808,SARS-CoV-2 vaccine,at any time prior to or during the study,0,"",-99999,99999,1,0
NCT04349631,NCT04349631,1,0,37310274,2019 coronavirus vaccine not available,Procedure,0,1086725442,1576,1628,SARS-CoV-2 vaccine,at any time prior to or during the study,0,"",-99999,99999,1,0
NCT04329923,NCT04329923_2,2,0,37079536,Spinal surgery,Procedure,0,1086685042,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,37079536,Spinal surgery,Procedure,0,1086685942,3177,3197,spine surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,37079536,Spinal surgery,Procedure,0,1086730242,2855,2900,spine surgery,during study participation,0,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,37079536,Spinal surgery,Procedure,0,1086731242,2855,2900,spine surgery,during study participation,0,"",-99999,99999,1,1
NCT04278404,NCT04278404,1,0,4120445,Hemopoietic stem cell transplant,Procedure,0,,700,720,stem cell transplant,within the previous 24 hours,1,"",-99999,99999,1,1
NCT04348435,NCT04348435,1,0,4120445,Hemopoietic stem cell transplant,Procedure,0,,2697,2716,stem cell treatment,within one year,365,"",-99999,99999,1,1
NCT04349631,NCT04349631,1,0,4120445,Hemopoietic stem cell transplant,Procedure,0,,1517,1536,stem cell treatment,within one year,365,"",-99999,99999,1,1
NCT04283461,NCT04283461,1,0,4304209,Placement of stent,Procedure,0,1086665142,7459,7474,stent placement,within past 6 months,180,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,4181955,Endovascular insertion of stent,Procedure,0,1086684242,4007,4015,stenting,4 days since,4,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,4181955,Endovascular insertion of stent,Procedure,0,1086685242,4007,4015,stenting,Current  ,10000,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,4181955,Endovascular insertion of stent,Procedure,0,1086686142,4007,4015,stenting,Current  ,10000,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,4181955,Endovascular insertion of stent,Procedure,0,1086730442,3660,3668,stenting,Current  ,10000,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,4181955,Endovascular insertion of stent,Procedure,0,1086731442,3660,3668,stenting,Current  ,10000,"",-99999,99999,1,1
NCT04344587,NCT04344587,1,0,4100637,Sternotomy,Procedure,0,1086715142,935,945,sternotomy,Spanish-speaking,0,"",-99999,99999,1,1
NCT04353271,NCT04353271,1,0,45888085,Surgery,Procedure,0,1086732942,982,989,surgery,within 3 months,90,"",-99999,99999,1,1
NCT04311177,NCT04311177,1,0,4059978,Insertion of subcutaneous contraceptive,Procedure,0,1086669142,731,757,subcutaneous contraceptive,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,1,1
NCT04356443,NCT04356443,1,1,4239130,Oxygen therapy,Procedure,1,,160,179,supplemental oxygen,prior to hospital admission,0,"",-99999,99999,1,1
NCT04365127,NCT04365127,1,0,4239130,Oxygen therapy,Procedure,0,,746,765,supplemental oxygen,History of,0,"",-99999,99999,1,1
NCT04371393,NCT04371393,1,0,4239130,Oxygen therapy,Procedure,0,,1864,1883,supplemental oxygen,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,45888085,Surgery,Procedure,0,1086684042,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,45888085,Surgery,Procedure,0,1086685042,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,45888085,Surgery,Procedure,0,1086685942,3239,3246,surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04336215,NCT04336215,1,0,45888085,Surgery,Procedure,0,1086698442,1128,1135,surgery,in the past 30 days,30,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,45888085,Surgery,Procedure,0,1086730242,2942,2949,surgery,during study participation,0,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,45888085,Surgery,Procedure,0,1086731242,2942,2949,surgery,during study participation,0,"",-99999,99999,1,1
NCT04371640,NCT04371640,1,0,45888085,Surgery,Procedure,0,,1045,1052,surgery,within 1 month,30,"",-99999,99999,1,1
NCT04278404,NCT04278404,1,0,4203429,Induction of hypothermia,Procedure,0,,753,776,therapeutic hypothermia,within the previous 24 hours,1,"",-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4077953,Therapy,Procedure,0,,1294,1301,therapy,history of,0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,4252365,Thoracic surgery,Procedure,0,1086684042,3167,3197,thoracic surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,4252365,Thoracic surgery,Procedure,0,1086685042,3167,3197,thoracic surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,4252365,Thoracic surgery,Procedure,0,1086685942,3167,3197,thoracic surgery,in the last 2 months,60,"",-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,4252365,Thoracic surgery,Procedure,0,1086730242,2845,2900,thoracic surgery,during study participation,0,"",-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,4252365,Thoracic surgery,Procedure,0,1086731242,2845,2900,thoracic surgery,during study participation,0,"",-99999,99999,1,1
NCT04357574,NCT04357574,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,185,213,total body radiation therapy,"",0,"",-99999,99999,1,1
NCT04359836,NCT04359836,1,0,4096461,Total colectomy,Procedure,0,,359,374,total colectomy,age,0,"",-99999,99999,1,1
NCT04320862,NCT04320862,1,1,4098124,Laboratory test order cancelation,Procedure,0,,44,60,viral test order,"",0,"",-99999,99999,0,1
NCT04353206,NCT04353206,1,0,4230167,Artificial respiration,Procedure,0,1086731942,784,818,Use of home mechanical ventilation,at baseline,0,"",-99999,99999,1,1
NCT04353206,NCT04353206,1,0,4140455,Home oxygen therapy,Procedure,0,,752,770,Use of home oxygen,at the time enrollment is considered,10000,"",-99999,99999,1,1
NCT04355728,NCT04355728,1,0,4140455,Home oxygen therapy,Procedure,0,1086737942,1709,1727,use of home oxygen,"",0,"",-99999,99999,1,1
NCT04292899,NCT04292899,1,0,37206602,Arteriovenous extracorporeal membrane oxygenation,Procedure,0,1086667342,1315,1323,V-A ECMO,any duration,0,"",-99999,99999,1,1
NCT04359810,NCT04359810,1,0,46257543,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-venous",Procedure,0,,898,919,veno-venous (VV)-ECMO,"Females of childbearing age and males, must be willing to practice an effective contraceptive method or remain abstinent during the study period",0,"",-99999,99999,1,1
NCT04358549,NCT04358549,1,0,44791135,Ventilatory support,Procedure,0,,1970,1980,ventilator,at the time of study entry,10000,"",-99999,99999,1,1
NCT04343976,NCT04343976,1,0,44791135,Ventilatory support,Procedure,0,1086713442,607,626,ventilatory support,concomitant,0,"",-99999,99999,1,1
NCT04292899,NCT04292899,1,0,37206603,Venovenous extracorporeal membrane oxygenation,Procedure,0,1086667342,1277,1285,V-V ECMO,any duration,0,"",-99999,99999,1,1
NCT04373044,NCT04373044,1,0,788937,BiPAP,Procedure,0,1086767942,1318,1359,biphasic positive airway pressure (BiPAP),"",0,"",-99999,99999,1,1
NCT04368728,NCT04368728_1,1,0,4236188,Coronavirus vaccination,Procedure,0,,2304,2344,vaccination with any coronavirus vaccine,within 24 hours,1,"",-99999,99999,1,0
NCT04368728,NCT04368728_2,2,0,4236188,Coronavirus vaccination,Procedure,0,,2304,2344,vaccination with any coronavirus vaccine,"",0,"",-99999,99999,1,0
NCT04368728,NCT04368728_3,3,0,4236188,Coronavirus vaccination,Procedure,0,,2304,2344,vaccination with any coronavirus vaccine,"",0,"",-99999,99999,1,0
NCT04379518,NCT04379518,1,0,4148615,Neutrophil count,Measurement,0,,631,662,Absolute neutrophil count (ANC),within 6 months,180,>= 1000/uL,1000,99999,1,1
NCT04354155,NCT04354155,1,0,4175016,"Partial thromboplastin time, activated",Measurement,0,,1099,1143,Activated partial thromboplastin time (aPTT),within the past 24 hours,1,4 seconds above the upper limit of age-appropriate local reference range,4,99999,1,1
NCT04380961,NCT04380961,1,0,4175016,"Partial thromboplastin time, activated",Measurement,0,1086778742,3727,3771,activated partial thromboplastin time (aPTT),within 6 months prior to randomization,180,>1.5*ULN,1.5,99999,1,1
NCT04334460,NCT04334460,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086695242,3687,3717,Alanine aminotransferase (ALT),"",0,>5 x upper limit of normal (ULN),-99999,5,1,1
NCT04363437,NCT04363437,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086750342,833,863,Alanine Aminotransferase (ALT),"",0,> 5X upper limit of normal (ULN),-99999,5,1,1
NCT04367831,NCT04367831,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086757042,1850,1880,alanine aminotransferase (ALT),"",0,5 times greater than upper normal limit,-99999,5,1,1
NCT04343976,NCT04343976,1,0,4097664,Albumin measurement,Measurement,0,,1037,1040,Alb,within 48 hours of randomization,2,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,0,4148615,Neutrophil count,Measurement,0,1086724542,2305,2308,ANC,when informed consent is obtained,0,<1000 x 10^9/L,9,10,1,1
NCT04340232,NCT04340232,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086704042,996,999,ALT,"",0,over 5 times the upper limit of normal,-99999,5,1,1
NCT04343755,NCT04343755_recipient,2,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086713142,1304,1307,ALT,"",0,> 10 x upper limit of normal,-99999,10,1,1
NCT04341727,NCT04341727,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086708242,1674,1677,ALT,"",0,>five times the upper limit of normal ULN,-99999,99999,1,1
NCT04346615,NCT04346615,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,1086719342,2775,2778,ALT,"",0,Subjects must be willing and able to comply with study-related procedures/assessments,-99999,99999,1,1
NCT04356937,NCT04356937,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,,2264,2267,ALT,"",0,"",-99999,99999,1,1
NCT04342169,NCT04342169,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086708942,506,509,AST,"",0,>2 times upper limit,2,99999,1,1
NCT04356937,NCT04356937,1,0,4263457,Aspartate aminotransferase measurement,Measurement,0,1086739542,2260,2263,AST,"",0,> 5X ULN,5,99999,1,1
NCT04328012,NCT04328012_3,3,0,45876174,Blood pressure,Measurement,0,1086680642,2107,2121,Blood pressure,within 1 month,30,< 110/70 mm Hg,70,110,1,1
NCT04367740,NCT04367740,1,0,44783982,Measurement of body mass index,Measurement,0,1086756042,862,865,BMI,"",0,40,40,99999,1,1
NCT04368728,NCT04368728_1,1,0,44783982,Measurement of body mass index,Measurement,0,1086757842,1570,1573,BMI,within the next 6 months,180,>30 kg/m2,30,99999,1,1
NCT04374279,NCT04374279,1,0,44783982,Measurement of body mass index,Measurement,0,1086770242,751,754,BMI,within the previous 90 days,90,due to COVID-19,19,99999,1,1
NCT04348435,NCT04348435,1,1,45876166,Body temperature,Measurement,1,1086723842,1622,1638,body temperature,"",0,>100 F,100,99999,1,1
NCT04349631,NCT04349631,1,1,45876166,Body temperature,Measurement,1,1086725342,559,575,body temperature,"",0,>100 F,100,99999,1,1
NCT04341727,NCT04341727,1,0,4118986,Bilirubin measurement,Measurement,0,,1722,1731,Bilirubin,Concurrent,0,>five times the ULN,-99999,99999,1,1
NCT04346615,NCT04346615,1,0,4118986,Bilirubin measurement,Measurement,0,1086719342,2802,2811,bilirubin,"",0,active,-99999,99999,1,1
NCT04341727,NCT04341727,1,0,4216722,Calcium measurement,Measurement,0,,1777,1784,Calcium,Concurrent,0,<8.4mg/dL >10.6mg/dL,8.4,10.6,1,1
NCT04335123,NCT04335123,1,0,40483173,Estimation of creatinine clearance by Cockcroft-Gault formula,Measurement,0,1086697342,1547,1562,Cockcroft-Gault,"",0,<30 mL/min/1.73 m2,1.73,30,1,1
NCT03852537,NCT03852537_covid,1,0,4209260,Absolute CD4 count procedure,Measurement,0,,1088,1097,CD4 count,in the previous 90 days,90,<100,-99999,100,1,1
NCT04346628,NCT04346628,1,0,37016292,Child-Pugh score,Measurement,0,,1077,1087,Child Pugh,Previously,10000,greater than 1,1,99999,1,1
NCT04343651,NCT04343651,1,0,37016292,Child-Pugh score,Measurement,0,1086712642,2098,2114,Child-Pugh score,History of,0,>12,12,99999,1,1
NCT04355728,NCT04355728,1,0,37016292,Child-Pugh score,Measurement,0,1086738042,1618,1635,Childs-Pugh Score,"",0,> 12,12,99999,1,1
NCT04369742,NCT04369742,1,0,3026258,Q-T interval corrected,Measurement,0,1086760742,1358,1379,corrected qT interval,history of,0,>470 milliseconds,470,99999,1,1
NCT04369742,NCT04369742,1,0,3026258,Q-T interval corrected,Measurement,0,1086760742,1358,1379,corrected qT interval,history of,0,>480 milliseconds,480,99999,1,1
NCT04370262,NCT04370262,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,1086761742,1406,1426,creatinine clearance,"",0,30-50 mL/min,30,50,1,1
NCT04338009,NCT04338009,1,0,4324383,Creatinine measurement,Measurement,0,1086700842,1042,1052,creatinine,"unable to substitute ACEIs/ARBs for another antihypertensive class, per the investigator''s discretion",0,>1.5 mg/dl,1.5,99999,1,1
NCT04292899,NCT04292899,1,0,4042762,Measurement of renal clearance of creatinine,Measurement,0,,1426,1446,Creatinine clearance,Participation in any other clinical trial of an experimental treatment for COVID-19,0,treatment with other agents with actual or possible direct acting antiviral activity against SARS-CoV-2,2,99999,1,1
NCT04338009,NCT04338009,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,985,989,eGFR,"",0,<30 mL/min/1.73m2,1.73,30,1,1
NCT04350593,NCT04350593,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086726442,889,893,eGFR,"",0,<25 mL/min/1.73 m2,1.73,25,1,1
NCT04359277,NCT04359277,1,0,4322628,D-dimer assay,Measurement,0,,854,861,D-dimer,within the past 6 months,180,">10,000 ng/ml",10000,99999,1,1
NCT04351620,NCT04351620,1,0,4154790,Diastolic blood pressure,Measurement,0,1086728442,1811,1835,diastolic blood pressure,"",0,> 100 mmHg,100,99999,1,1
NCT04347239,NCT04347239,1,1,44789316,Ambulatory diastolic BP,Measurement,1,1086721242,1178,1190,Diastolic BP,"",0,> 2L,2,99999,1,1
NCT04365153,NCT04365153,1,0,3027172,Left ventricular Ejection fraction,Measurement,0,,1177,1179,EF,for more than 3 weeks prior to admission,21,35%,35,99999,1,1
NCT04340232,NCT04340232,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,950,963,Estimated GFR,History of,0,less than 60 mL/min/1.73 m2,1.73,60,1,1
NCT04283461,NCT04283461,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086665542,8265,8308,estimated glomerular filtration rate (eGFR),"",0,<60 mL/min/1.73m^2,1.73,2,1,1
NCT04312009,NCT04312009,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086669942,1538,1581,Estimated Glomerular Filtration Rate (eGFR),at the time of randomization,10000,< 30ml/min/1.73 m2,1.73,30,1,1
NCT04322682,NCT04322682,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,1696,1739,Estimated Glomerular filtration rate (eGFR),history of,0,< 30 mL/m in/1.73m2,1.73,30,1,1
NCT04341935,NCT04341935,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086708542,788,831,Estimated Glomerular Filtration Rate (eGFR),"",0,< 30 ml/min/1.73 m2,1.73,30,1,1
NCT04354155,NCT04354155,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086733542,1318,1361,estimated glomerular filtration rate (eGFR),"",0,<31 mL/min/ 1.73 m2,1.73,31,1,1
NCT04373044,NCT04373044,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,2111,2153,Estimated glomerular filtration rate (GFR),within 12 weeks,84,< 30 mL/min/1.73 m^2,1.73,2,1,1
NCT04363203,NCT04363203,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086748742,455,459,eGFR,"",0,Veteran,-99999,99999,1,1
NCT04334382,NCT04334382,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086693742,507,533,Glomerular Filtration Rate,"",0,< 20ml/min/1.73m2,1.73,20,1,1
NCT04342169,NCT04342169,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086708842,411,437,Glomerular Filtration Rate,"",0,< 20ml/min/1.73m2,1.73,20,1,1
NCT04350073,NCT04350073,1,0,4353936,Inspired oxygen concentration,Measurement,0,,533,566,Fraction of inhaled oxygen (FIO2),within 72 hours,3,> 70%,70,99999,1,1
NCT04340557,NCT04340557,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,1086705242,883,886,GFR,"",0,50% reduction,50,99999,1,1
NCT04347239,NCT04347239,1,1,45876226,Heart rate,Measurement,0,1086721142,747,751,HR  ,"",0,125,125,99999,0,1
NCT04379518,NCT04379518,1,0,4094760,Packed cell volume measurement,Measurement,0,,613,623,Hematocrit,within 6 months,180,>= 27%,27,99999,1,1
NCT04379518,NCT04379518,1,0,40480067,Measurement of total hemoglobin concentration,Measurement,0,,592,602,Hemoglobin,within 6 months,180,>= 9 g/dL,9,99999,1,1
NCT04380961,NCT04380961,1,0,4065409,Forced expired volume,Measurement,0,1086779042,3079,3109,forced expiratory volume (FEV),"",0,less than (<) 50%,-99999,99999,1,1
NCT04328012,NCT04328012_3,3,0,37394212,Potassium level,Measurement,0,1086680542,2047,2048,K,history of,0,>/= 5.0,5,99999,1,1
NCT04334460,NCT04334460,1,0,4168615,Hepatitis B surface antigen measurement,Measurement,0,1086694742,2846,2881,Hepatitis B surface antigen [HBsAg],"",0,reactive,-99999,99999,1,1
NCT03648372,NCT03648372_covid,1,0,4168615,Hepatitis B surface antigen measurement,Measurement,0,1086656742,7976,8015,hepatitis B virus (HBV) surface antigen,"",0,seropositive,-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,4168615,Hepatitis B surface antigen measurement,Measurement,0,1086658042,7976,8015,hepatitis B virus (HBV) surface antigen,"",0,seropositive,-99999,99999,1,1
NCT04363203,NCT04363203,1,0,4243005,Magnesium measurement,Measurement,0,,1132,1141,magnesium,in past 2 years,730,< 1/5 meq/l,1,5,1,1
NCT04335123,NCT04335123,1,0,3027172,Left ventricular Ejection fraction,Measurement,0,1086697342,1485,1519,left ventricular ejection fraction,"",0,35%,35,99999,1,1
NCT04313023,NCT04313023,1,0,35621943,Patient Global Impression of Improvement,Measurement,0,1086671042,2092,2136,Ordinal Scale for Clinical Improvement score,at the time of screening,10000,0,0,99999,1,1
NCT04325906,NCT04325906,1,0,4099545,"Carbon dioxide measurement, partial pressure",Measurement,0,1086677342,343,348,PaCO2,"",0,> 50mmHg,50,99999,1,1
NCT04355728,NCT04355728,1,0,4099545,"Carbon dioxide measurement, partial pressure",Measurement,0,,1685,1690,PaCO2,within the last 1 year,365,> 50 mm Hg,50,99999,1,1
NCT04355728,NCT04355728,1,0,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,1086737742,754,763,PaO2/FiO2,at the time of enrollment,10000,300,300,99999,1,1
NCT04350073,NCT04350073,1,0,4101694,Peak inspiratory pressure,Measurement,0,,625,650,Peak ventilatory pressure,within 72 hours,3,> 30cmH20,20,30,1,1
NCT04355728,NCT04355728,1,0,3016226,PEEP Respiratory system,Measurement,0,1086737742,774,778,PEEP,at the time of enrollment,10000,5 cm H2O,2,5,1,1
